name,html,icon,img,x_coordinate,y_coordinate
Safe-T-Cam - Balranald,"<img src=""https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/6l6s55dqjtch0fbknekoj25ci8/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mSgsDG7zN3pYmLgApeeTKXXGWVoyEEcjmjrB7x53X06vMlYt-e1705_k4XF2CsGVNpKtaJbsmeOcAVcswB8BU5sClf6UEXzuKQSPX2ag_2EFkjodU0uJw1tb1e3tNE4687YWikTK6BaYCIAwykB1JX8sIU2I20RLuOoTm-K1R70UanrqA1XKOrlEpC?session=0&fife"" height=""200"" width=""auto"" /><br><br>Sturt Highway<br>Balranald",#icon-1722-000000,https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/6l6s55dqjtch0fbknekoj25ci8/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mSgsDG7zN3pYmLgApeeTKXXGWVoyEEcjmjrB7x53X06vMlYt-e1705_k4XF2CsGVNpKtaJbsmeOcAVcswB8BU5sClf6UEXzuKQSPX2ag_2EFkjodU0uJw1tb1e3tNE4687YWikTK6BaYCIAwykB1JX8sIU2I20RLuOoTm-K1R70UanrqA1XKOrlEpC?session=0&fife,143.5722542,-34.6750056
Safe-T-Cam - Bargo,"<img src=""https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/o2v2277gdffm1rrc8hifmuup5k/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9nAGZTsVj2bEsJblr-EfV7GY4rADsMg5DTWvJI7KXPKkGrfn6zTw8oehhcHtEIV2_AhB2gl3T-NvYkyGHqnGKRE-EYLNUeUVYQ_j3LVgZUjimD_wkMDnJ0TMczZW6dZ3EOhbXoUIh8NIjhq36biYmcYkgK1V9eZORq2W1TH3eWY47A4lcV8-SWZ4RAT?session=0&fife"" height=""200"" width=""auto"" /><br><br>Hume Motorway<br>Bargo",#icon-1722-000000,https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/o2v2277gdffm1rrc8hifmuup5k/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9nAGZTsVj2bEsJblr-EfV7GY4rADsMg5DTWvJI7KXPKkGrfn6zTw8oehhcHtEIV2_AhB2gl3T-NvYkyGHqnGKRE-EYLNUeUVYQ_j3LVgZUjimD_wkMDnJ0TMczZW6dZ3EOhbXoUIh8NIjhq36biYmcYkgK1V9eZORq2W1TH3eWY47A4lcV8-SWZ4RAT?session=0&fife,150.6012726,-34.3098778
Safe-T-Cam - Bendemeer,"<img src=""https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ddu3rd3mv2okb6d5nsvfukr92s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kHedV-PeBWEe7GWKWEXUw7K4WVQ9Rig9n7Rq3Cn68M370JBj3JElLRXNgYGjvmYmKCqvGzhda_IzFjog74-_e8OCibVnR3LLNTX9UF2Ir4hTit4_KorWrncvpG7tjqdDVMrfSVnwM1THKxu5Uls7429Yj3H4wy_0p3SuDTcUH_9xeUrO9fbrGEyToe?session=0&fife"" height=""200"" width=""auto"" /><br><br>New England Highway<br>Bendemeer",#icon-1722-000000,https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ddu3rd3mv2okb6d5nsvfukr92s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kHedV-PeBWEe7GWKWEXUw7K4WVQ9Rig9n7Rq3Cn68M370JBj3JElLRXNgYGjvmYmKCqvGzhda_IzFjog74-_e8OCibVnR3LLNTX9UF2Ir4hTit4_KorWrncvpG7tjqdDVMrfSVnwM1THKxu5Uls7429Yj3H4wy_0p3SuDTcUH_9xeUrO9fbrGEyToe?session=0&fife,151.1542583,-30.8963466
Safe-T-Cam - Boggabilla,"<img src=""https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/p4qegsedc86p9ag9mnfp7m17t4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kcnEfNFVRnBueoPQdQY86sGo_JgFJnY6EKFA3jvVbJhDNdC7Nv1lkeT4io5BYUXlSvpg5YN8VS-5cGO9ciRJWuXHVuY5Z_1DU2x8Q1WBHsYDa6ST77pIJY3xbrOQ0QfzyMWPipwj5d2Fb1KKQvxfahtCD-rgqzATNBdJN3ZzcCD9Zg9RGHczd87K8E?session=0&fife"" height=""200"" width=""auto"" /><br><br>Newell Highway<br>Boggabilla",#icon-1722-000000,https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/p4qegsedc86p9ag9mnfp7m17t4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kcnEfNFVRnBueoPQdQY86sGo_JgFJnY6EKFA3jvVbJhDNdC7Nv1lkeT4io5BYUXlSvpg5YN8VS-5cGO9ciRJWuXHVuY5Z_1DU2x8Q1WBHsYDa6ST77pIJY3xbrOQ0QfzyMWPipwj5d2Fb1KKQvxfahtCD-rgqzATNBdJN3ZzcCD9Zg9RGHczd87K8E?session=0&fife,150.3213465,-28.5671572
Safe-T-Cam - Branxton,"<img src=""https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/rfdeak3houl6n7909l37rrsa3k/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9n1AlMY7sQRLvxzipHKfnNHPgdkP2C0yEQ0IFgUELHCLI8KDtF-QKf6i-zXERGoQO2_HiKU-KBkImi2jd2bVfLo24s2rXB97JVy-mtWJTEYQi8K_7ZJdqFoj1FU74Yojdk_ikv7cFK5OQP9J2yqQr1yrPjrqxExbX9M1DGDlwB2Db-GCoy_-CAR97XU?session=0&fife"" height=""200"" width=""auto"" /><br><br>New England Highway<br>Branxton",#icon-1722-000000,https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/rfdeak3houl6n7909l37rrsa3k/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9n1AlMY7sQRLvxzipHKfnNHPgdkP2C0yEQ0IFgUELHCLI8KDtF-QKf6i-zXERGoQO2_HiKU-KBkImi2jd2bVfLo24s2rXB97JVy-mtWJTEYQi8K_7ZJdqFoj1FU74Yojdk_ikv7cFK5OQP9J2yqQr1yrPjrqxExbX9M1DGDlwB2Db-GCoy_-CAR97XU?session=0&fife,151.2731123,-32.6533412
Safe-T-Cam - Broken Hill,"<img src=""https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ralpaedbuhfojknm7p5ib4h5og/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9ldRJi42iJ_Z-ITuUh_0FhupnODhrkRQsUWHHw8XFzk8gm-jaRK3EapmqhJMkLrEr6wYL0EjmHXxRJk6KwARIsHKkm73WJRfMBjimXNN_03UifnVBh_J7n1pDbXvROdJkvMAHF3jujtywZfpj2JEQzgRABn5qVEwmEV4o21xsk33YZ41rZDK2OZqKtU?session=0&fife"" height=""200"" width=""auto"" /><br><br>Barrier Highway<br>Broken Hill",#icon-1722-000000,https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/ralpaedbuhfojknm7p5ib4h5og/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9ldRJi42iJ_Z-ITuUh_0FhupnODhrkRQsUWHHw8XFzk8gm-jaRK3EapmqhJMkLrEr6wYL0EjmHXxRJk6KwARIsHKkm73WJRfMBjimXNN_03UifnVBh_J7n1pDbXvROdJkvMAHF3jujtywZfpj2JEQzgRABn5qVEwmEV4o21xsk33YZ41rZDK2OZqKtU?session=0&fife,141.5347141,-31.9196486
Safe-T-Cam - Casino,"<img src=""https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/293k6d6qvgisuek0gb4ess23eo/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9nN6prUdDMoJUxFNLdn7TsdKxdEpL_29HiSCRlFHQsjFxfQQ4O9B0euVoC5rLgXpIXLKubKQ-bXQY_PAEz2zIEVtIRAKRSYJGDuvISicROlyAgoWBfbARliZoCJ2Dflbbkz4l0EsYL_zIMblvsGk7GcAjGb_fTyaD27tqAKdEjJkLarH9bmkUkbJOFq?session=0&fife"" height=""200"" width=""auto"" /><br><br>Summerland Way<br>Casino",#icon-1722-000000,https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/293k6d6qvgisuek0gb4ess23eo/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9nN6prUdDMoJUxFNLdn7TsdKxdEpL_29HiSCRlFHQsjFxfQQ4O9B0euVoC5rLgXpIXLKubKQ-bXQY_PAEz2zIEVtIRAKRSYJGDuvISicROlyAgoWBfbARliZoCJ2Dflbbkz4l0EsYL_zIMblvsGk7GcAjGb_fTyaD27tqAKdEjJkLarH9bmkUkbJOFq?session=0&fife,153.045752,-28.8860671
Safe-T-Cam - Clothiers Creek,"<img src=""https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/09dtffpj3b4slv0t7cu5jd6nfo/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lhtlplXkLggTVQ7QRONohd8l8ltF0q8cRkJ_HURNYL5rEGpWyFAeuR0qC00_h8jgIq5mvhvVSdhiQ2ODsewONE8yMbqCRwHMaO5dJ3Xg31o5O7_y-icCBc4tsWGoxFzjYrUAy3dvW6oEg7-hkK8grtpwRtfOWsvM0TKjBrJYIf5cz-ejhpQDX5eWVA?session=0&fife"" height=""200"" width=""auto"" /><br><br>Pacific Motorway<br>Clothiers Creek",#icon-1722-000000,https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/09dtffpj3b4slv0t7cu5jd6nfo/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lhtlplXkLggTVQ7QRONohd8l8ltF0q8cRkJ_HURNYL5rEGpWyFAeuR0qC00_h8jgIq5mvhvVSdhiQ2ODsewONE8yMbqCRwHMaO5dJ3Xg31o5O7_y-icCBc4tsWGoxFzjYrUAy3dvW6oEg7-hkK8grtpwRtfOWsvM0TKjBrJYIf5cz-ejhpQDX5eWVA?session=0&fife,153.5182795,-28.3252215
Safe-T-Cam - Coonabarabran,"<img src=""https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/nvhi21fg0pivu6l633ts39b1c0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lfvug_-J_899fMjsvLjsi0X1vL52bXxNOA3JV5yf3Y9ORfds0gPJ3_C7Kc5ErVk9vQVS3FcRSrMy0TV7G8mvPAeXsS7RFE7n79kiYXL3ij7smYPIk7txgP63P_7SXxkzfIJ_xuUTcAyQj_lF9LLP3yV8ChFPda_iyr01yGHVUxW7z8Qbf8MnCn2Yrs?session=0&fife"" height=""200"" width=""auto"" /><br><br>Newell Highway<br>Coonabarabran",#icon-1722-000000,https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/nvhi21fg0pivu6l633ts39b1c0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lfvug_-J_899fMjsvLjsi0X1vL52bXxNOA3JV5yf3Y9ORfds0gPJ3_C7Kc5ErVk9vQVS3FcRSrMy0TV7G8mvPAeXsS7RFE7n79kiYXL3ij7smYPIk7txgP63P_7SXxkzfIJ_xuUTcAyQj_lF9LLP3yV8ChFPda_iyr01yGHVUxW7z8Qbf8MnCn2Yrs?session=0&fife,149.3033034,-31.3152948
Safe-T-Cam - Dundee,"<img src=""https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/0uob1v7569a8pgfd2qq78lc4g0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lrm7meSP7iFGH5t_8r0-WxVSxWEGtr1jzSqvalr_vQh8PcqewVNaoeCH3O7QtqhUf1UZd8ImnfNfgnG07QU3Glnm7HaIZwi2q7HOT-ciYUp1eae-0AP4m3o06f5FXBSoXKk4fgGaQm80GeY6yN1yELf923ji-5D0bCl5e6gGHyGAljSisQUgqr8X5l?session=0&fife"" height=""200"" width=""auto"" /><br><br>New England Highway<br>Dundee",#icon-1722-000000,https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/0uob1v7569a8pgfd2qq78lc4g0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lrm7meSP7iFGH5t_8r0-WxVSxWEGtr1jzSqvalr_vQh8PcqewVNaoeCH3O7QtqhUf1UZd8ImnfNfgnG07QU3Glnm7HaIZwi2q7HOT-ciYUp1eae-0AP4m3o06f5FXBSoXKk4fgGaQm80GeY6yN1yELf923ji-5D0bCl5e6gGHyGAljSisQUgqr8X5l?session=0&fife,151.8657464,-29.5684671
Safe-T-Cam - Gundagai,"<img src=""https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/g5pet88asf6qqtq8i1ccncge2c/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kGB4jCXbwXxe95ffL6UtH0nDmNQFnTOYCiz6DXIZCgA6j4aSDyNiKjNKGroHZtYciEGPeZuGPxQSTMR2MrTGjNguGSY4Hy7nWW92ogpE50_3DC6B9zK2XdFRwHNg_mNMU24diUiLKvkZ74LyKRgiMVhPU4kWHbdR5tj4Kss9fwO7o7UbMia3CAmM8z?session=0&fife"" height=""200"" width=""auto"" /><br><br>Hume Highway<br>Gundagai",#icon-1722-000000,https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/g5pet88asf6qqtq8i1ccncge2c/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kGB4jCXbwXxe95ffL6UtH0nDmNQFnTOYCiz6DXIZCgA6j4aSDyNiKjNKGroHZtYciEGPeZuGPxQSTMR2MrTGjNguGSY4Hy7nWW92ogpE50_3DC6B9zK2XdFRwHNg_mNMU24diUiLKvkZ74LyKRgiMVhPU4kWHbdR5tj4Kss9fwO7o7UbMia3CAmM8z?session=0&fife,148.1115684,-35.0074083
Safe-T-Cam - Harwood,"<img src=""https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/bods80fu134hbg6n2a21uvlg5s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kRsuuBH00uy081jtxODPF4xQnG6ikgLiplQRbumRuHbpbxpgup4_6Jj6Ku2a73_vjDr3ekc4scZe-eBBhZ9iWtVSwsFp_m1ZNnn-m-3hzFXqt-C9PkOdw_pJ5JUPeHdGRhBnZw0S4BMda-Dn05AmLxPudd6LAP-Whe6T8LYFEph12s4Acbjim1GKMr?session=0&fife"" height=""200"" width=""auto"" /><br><br>Pacific Highway<br>Harwood",#icon-1722-000000,https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/bods80fu134hbg6n2a21uvlg5s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9kRsuuBH00uy081jtxODPF4xQnG6ikgLiplQRbumRuHbpbxpgup4_6Jj6Ku2a73_vjDr3ekc4scZe-eBBhZ9iWtVSwsFp_m1ZNnn-m-3hzFXqt-C9PkOdw_pJ5JUPeHdGRhBnZw0S4BMda-Dn05AmLxPudd6LAP-Whe6T8LYFEph12s4Acbjim1GKMr?session=0&fife,153.2406735,-29.4345263
Safe-T-Cam - Jerilderie,"<img src=""https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/2buhk80dcsr6eajv01lt4m7k9s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lVsFThHrKhe8NWmUj12lOKssMmeTYbjkLEJp8Lev1FeovXaaFh9eLH4-SO-qQgTyd2lJxiRawdOAjhY1hDkUsoAkFUnNwaXVzowE7Suym6dptdM3xfi5bn9R2a29rb80qapoJKxI6Wzs-LLHfXvnT1qIG_EvVT7dPTy3Gozhj0GtAN-eorXkqAm0Vc?session=0&fife"" height=""200"" width=""auto"" /><br><br>Newell Highway<br>Jerilderie",#icon-1722-000000,https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/2buhk80dcsr6eajv01lt4m7k9s/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lVsFThHrKhe8NWmUj12lOKssMmeTYbjkLEJp8Lev1FeovXaaFh9eLH4-SO-qQgTyd2lJxiRawdOAjhY1hDkUsoAkFUnNwaXVzowE7Suym6dptdM3xfi5bn9R2a29rb80qapoJKxI6Wzs-LLHfXvnT1qIG_EvVT7dPTy3Gozhj0GtAN-eorXkqAm0Vc?session=0&fife,145.7555294,-35.3507703
Safe-T-Cam - Jones Island,"<img src=""https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/pgnekftqmeij606ojd3t3da2b0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lbPR3b6_S4g9sTquoBJvTL5ri9qeX3SQSMj81oHteJoMCun-Wd27FCxDcantjsAbjwj_zCv8jxU4prP-8K75oD8cjIHpzsSj7q20yEq1Ujwu0UcFk-ClalruDdLHh9r8z2ec4tqn00QZDs36nv5masB_FIqqhFWWnhPyrwOYW6bKsmUoZVKIbWI2T5?session=0&fife"" height=""200"" width=""auto"" /><br><br>Pacific Highway A1 <br>Jones Island",#icon-1722-000000,https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/pgnekftqmeij606ojd3t3da2b0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lbPR3b6_S4g9sTquoBJvTL5ri9qeX3SQSMj81oHteJoMCun-Wd27FCxDcantjsAbjwj_zCv8jxU4prP-8K75oD8cjIHpzsSj7q20yEq1Ujwu0UcFk-ClalruDdLHh9r8z2ec4tqn00QZDs36nv5masB_FIqqhFWWnhPyrwOYW6bKsmUoZVKIbWI2T5?session=0&fife,152.60046,-31.860665
Safe-T-Cam - Marsden,"<img src=""https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/n2blepksv8egliqupamicvfq5g/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lyiheY2XGMroux5yeEqeTDrxmtaRQ1BH7aHOlrsylKG2V0jBHkCiWp1zrvj-KkFE2mIdyyG4oUNuwXWn_tLUpA7fPMc-unGw-iQNIZytG3ZazujGFdEPZ3kdo0NTjPp53-fsupAtrEQVyVWWuwWrb_M6B7hpb6csYCoOMfAvQFLiXakSrzLJK-r9X5?session=0&fife"" height=""200"" width=""auto"" /><br><br>Mid Western Highway<br>Marsden",#icon-1722-000000,https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/n2blepksv8egliqupamicvfq5g/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lyiheY2XGMroux5yeEqeTDrxmtaRQ1BH7aHOlrsylKG2V0jBHkCiWp1zrvj-KkFE2mIdyyG4oUNuwXWn_tLUpA7fPMc-unGw-iQNIZytG3ZazujGFdEPZ3kdo0NTjPp53-fsupAtrEQVyVWWuwWrb_M6B7hpb6csYCoOMfAvQFLiXakSrzLJK-r9X5?session=0&fife,147.5222361,-33.7602978
Safe-T-Cam - Marulan,"<img src=""https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/hgf4n5h1e8qu5tt36mp6eb4ah0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9k1gSiY7IQTKReNifnBaiqbV19F8ecCnFzUESt_fzPqhchI2xsfxZWsNdINzc4ty2PP95ltzZprsiHusA_eNB2cWOWNYUZl793etcT0_31lb93Gdx1V7Re9O76uCuGu5DhbV3dD5sxZi6RDutuRp5GI4Ylx2NjMRsSKBHHosE84oFCLdto5iFdMpD06?session=0&fife"" height=""200"" width=""auto"" /><br><br>Hume Highway<br>Marulan",#icon-1722-000000,https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/hgf4n5h1e8qu5tt36mp6eb4ah0/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9k1gSiY7IQTKReNifnBaiqbV19F8ecCnFzUESt_fzPqhchI2xsfxZWsNdINzc4ty2PP95ltzZprsiHusA_eNB2cWOWNYUZl793etcT0_31lb93Gdx1V7Re9O76uCuGu5DhbV3dD5sxZi6RDutuRp5GI4Ylx2NjMRsSKBHHosE84oFCLdto5iFdMpD06?session=0&fife,150.0149041,-34.704607
Safe-T-Cam - Mount Boyce,"<img src=""https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/7fi6ouctbvis8ubgv9qgpadnj4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9muiI905g931Bi3ptgusBvUHzyrrt88RJjD6KyMvZ852bl7s8SvnaCqNucJoLImVHtttCw1ekrRRZTAH-iwUi5Bs2EiV0ZnIn_PMlbIIvjZLmXpLopIpWUwKDRiCc0qKwz0mpAGBLnQPZAeuTB1qMR78O_DnNHwyJ6at03jUOWbRgMJl-8Yh7tYBJE_?session=0&fife"" height=""200"" width=""auto"" /><br><br>Great Western Highway<br>Mount Boyce",#icon-1722-000000,https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/7fi6ouctbvis8ubgv9qgpadnj4/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9muiI905g931Bi3ptgusBvUHzyrrt88RJjD6KyMvZ852bl7s8SvnaCqNucJoLImVHtttCw1ekrRRZTAH-iwUi5Bs2EiV0ZnIn_PMlbIIvjZLmXpLopIpWUwKDRiCc0qKwz0mpAGBLnQPZAeuTB1qMR78O_DnNHwyJ6at03jUOWbRgMJl-8Yh7tYBJE_?session=0&fife,150.2734718,-33.6166698
Safe-T-Cam - Mt White,"<img src=""https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/kr78aoifco8c4uam614f4c1lts/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lH2er5cg_p-E0p7qHVkGKxFYS3eIouIaxhx_lHVnJsc536vRSQx17a8iTr9ZHzZKOIMtTIASR1rjqcIMn182kVGy9jUTkfhOos4fECuGrhSB9WHuU4y2TRowQ1RWj8iiBZGQoZfj7fITeUmdA5mchZkLdvYTo80LBBLFEF-fBSUmizOMgYAtLrSdTX?session=0&fife"" height=""200"" width=""auto"" /><br><br>Pacific Motorway<br>Mt White",#icon-1722-000000,https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/kr78aoifco8c4uam614f4c1lts/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9lH2er5cg_p-E0p7qHVkGKxFYS3eIouIaxhx_lHVnJsc536vRSQx17a8iTr9ZHzZKOIMtTIASR1rjqcIMn182kVGy9jUTkfhOos4fECuGrhSB9WHuU4y2TRowQ1RWj8iiBZGQoZfj7fITeUmdA5mchZkLdvYTo80LBBLFEF-fBSUmizOMgYAtLrSdTX?session=0&fife,151.2067384,-33.4542479
Safe-T-Cam - Narrandera,"<img src=""https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/h76icbapi9qrjid85emmtsu60g/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mMFLNXBe-csnxd0aFqPDHrF3dsEIXAWsdtt6xl0p87wg6m9tov6eHxEZ7aTyoUapY6H5s_QqXymOhOnf1w2gwfkyD3j2fhd_WJg0zG8e4mR9MN_vtahajHc9l6F23IoFqr62mqfbfSyquI1yk6cmpANTbd7GZviGXncN3l9ZmWBU1duHk_nQ12h_d7?session=0&fife"" height=""200"" width=""auto"" /><br><br>Sturt Highway<br>Narrandera",#icon-1722-000000,https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/l6g5ndp3jkqtbhkj1l07plc9fc/h76icbapi9qrjid85emmtsu60g/1667967300000/xnVxv9drjIqXT35k_96iSmnVSuxYXQQp/*/6AKgB-9mMFLNXBe-csnxd0aFqPDHrF3dsEIXAWsdtt6xl0p87wg6m9tov6eHxEZ7aTyoUapY6H5s_QqXymOhOnf1w2gwfkyD3j2fhd_WJg0zG8e4mR9MN_vtahajHc9l6F23IoFqr62mqfbfSyquI1yk6cmpANTbd7GZviGXncN3l9ZmWBU1duHk_nQ12h_d7?session=0&fife,146.341238,-34.6962142
